ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS_TARGET,AGE_YEARS,FLAG_UNEMPLOYED,YEARS_EMPLOYED,INCOME_PER_MEMBER,EMPLOYED_TO_AGE_RATIO,INCOME_GROUP,AGE_GROUP,EXPERIENCE_BUCKET,FINANCIAL_STABILITY_SCORE
5008934,F,N,N,0,420400.0,Working,Higher education,Married,House / apartment,-12200,-1519,1,0,1,0,Sales staff,2.0,0,33.4,0,4.16,210200.0,0.12455089820359283,high,youth,mid,1.0
5008935,M,N,Y,3,341500.0,Working,Higher education,Married,Rented apartment,-17797,-10508,1,0,0,0,,5.0,0,48.73,0,28.77,68300.0,0.5903960599220193,high,adult,senior,2.0
5008936,M,Y,Y,2,122400.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9644,-282,1,0,0,0,Private service staff,3.0,0,26.4,0,0.77,40800.0,0.02916666666666667,medium,youth,entry,2.0
5008937,M,Y,Y,0,163100.0,Working,Secondary / secondary special,Married,With parents,-24091,-14814,1,0,0,0,High skill tech staff,2.0,0,65.96,0,40.56,81550.0,0.6149181322013343,medium,senior,senior,3.0
5008938,F,N,Y,1,483200.0,State servant,Secondary / secondary special,Married,House / apartment,-10518,-943,1,0,0,0,,3.0,0,28.8,0,2.58,161066.66666666666,0.08958333333333333,high,youth,entry,2.0
5008939,M,Y,Y,0,220500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20920,-7819,1,0,1,0,Core staff,1.0,0,57.28,0,21.41,220500.0,0.37377793296089384,medium,senior,senior,3.0
5008940,F,N,Y,0,442100.0,Working,Lower secondary,Married,House / apartment,-12910,-6015,1,0,0,0,,2.0,0,35.35,0,16.47,221050.0,0.46591230551626583,high,adult,senior,2.0
5008941,F,Y,Y,0,226500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11434,-1784,1,0,0,0,Core staff,2.0,0,31.3,0,4.88,113250.0,0.1559105431309904,medium,youth,mid,3.0
5008942,F,N,Y,0,150500.0,Working,Secondary / secondary special,Married,House / apartment,-17493,-6887,1,0,0,0,,2.0,0,47.89,0,18.86,75250.0,0.39381916892879515,medium,adult,senior,2.0
5008943,F,N,Y,1,209800.0,Working,Secondary / secondary special,Married,House / apartment,-21278,-976,1,0,0,0,Laborers,3.0,0,58.26,0,2.67,69933.33333333333,0.04582904222451081,medium,senior,entry,2.0
5008944,F,N,Y,1,150500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20577,-13976,1,0,0,0,Laborers,3.0,0,56.34,0,38.26,50166.666666666664,0.6790912318068867,medium,senior,senior,2.0
5008945,M,Y,Y,3,184000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11574,-3723,1,0,0,0,Core staff,5.0,0,31.69,0,10.19,36800.0,0.3215525402335121,medium,youth,senior,3.0
5008946,F,N,N,1,269900.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13341,365243,1,0,0,0,,3.0,0,36.53,1,0.0,89966.66666666667,0.0,high,adult,entry,1.0
5008947,M,N,Y,0,315300.0,Commercial associate,Higher education,Married,House / apartment,-23172,-6136,1,0,0,0,Core staff,2.0,0,63.44,0,16.8,157650.0,0.26481715006305173,high,senior,senior,2.0
5008948,M,N,Y,0,110200.0,Working,Secondary / secondary special,Married,House / apartment,-20513,-772,1,0,0,0,,2.0,0,56.16,0,2.11,55100.0,0.037571225071225074,medium,senior,entry,1.0
5008949,M,N,N,4,242000.0,Working,Secondary / secondary special,Married,House / apartment,-20321,-11025,1,0,1,0,Sales staff,6.0,0,55.64,0,30.18,40333.333333333336,0.5424155283968368,medium,senior,senior,1.0
5008950,F,N,N,1,182100.0,Pensioner,Secondary / secondary special,Married,House / apartment,-12216,365243,1,1,0,0,,3.0,0,33.45,1,0.0,60700.0,0.0,medium,youth,entry,1.0
5008951,F,N,Y,1,176500.0,State servant,Secondary / secondary special,Widow,House / apartment,-21769,-7965,1,0,0,1,Core staff,2.0,0,59.6,0,21.81,88250.0,0.36593959731543624,medium,senior,senior,2.0
5008952,M,N,N,2,260900.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13851,-5358,1,0,1,0,Laborers,3.0,0,37.92,0,14.67,86966.66666666667,0.38686708860759494,high,adult,senior,1.0
5008953,M,Y,Y,0,185400.0,Commercial associate,Higher education,Married,House / apartment,-14635,-544,1,0,1,0,Managers,2.0,0,40.07,0,1.49,92700.0,0.03718492637883703,medium,adult,entry,3.0
5008954,F,Y,N,1,487300.0,Working,Secondary / secondary special,Married,House / apartment,-12557,-769,1,1,1,0,Laborers,3.0,0,34.38,0,2.11,162433.33333333334,0.06137289121582314,high,youth,entry,2.0
5008955,M,Y,Y,1,442200.0,Working,Secondary / secondary special,Married,House / apartment,-9522,-192,1,0,0,0,Drivers,3.0,0,26.07,0,0.53,147400.0,0.020329881089374762,high,youth,entry,3.0
5008956,M,N,Y,2,440800.0,Pensioner,Incomplete higher,Married,House / apartment,-14982,365243,1,0,0,0,,4.0,0,41.02,1,0.0,110200.0,0.0,high,adult,entry,2.0
5008957,F,N,Y,0,190600.0,Working,Higher education,Married,House / apartment,-7614,-944,1,0,0,0,Laborers,2.0,0,20.85,0,2.58,95300.0,0.12374100719424459,medium,youth,entry,2.0
5008958,F,N,N,0,150900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15631,-4397,1,0,1,0,Managers,2.0,1,42.8,0,12.04,75450.0,0.28130841121495326,medium,adult,senior,1.0
5008959,M,Y,Y,0,254400.0,Working,Secondary / secondary special,Married,House / apartment,-20545,-13761,1,0,0,0,Laborers,2.0,0,56.25,0,37.68,127200.0,0.6698666666666666,high,senior,senior,3.0
5008960,F,Y,Y,0,226500.0,Working,Higher education,Married,House / apartment,-24851,-12206,1,1,0,0,,2.0,0,68.04,0,33.42,113250.0,0.4911816578483245,medium,senior,senior,3.0
5008961,F,N,Y,0,180100.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-8741,-1087,1,0,1,0,Managers,1.0,0,23.93,0,2.98,180100.0,0.12452987881320518,medium,youth,entry,2.0
5008962,M,N,N,0,135600.0,Working,Secondary / secondary special,Married,House / apartment,-12442,-940,1,0,1,0,Drivers,2.0,0,34.06,0,2.57,67800.0,0.07545507927187316,medium,youth,entry,0.0
5008963,F,Y,N,0,239100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16329,-695,1,0,0,0,Laborers,2.0,0,44.71,0,1.9,119550.0,0.04249608588682621,medium,adult,entry,2.0
5008964,F,N,Y,0,199500.0,Working,Secondary / secondary special,Married,House / apartment,-10417,-2652,1,1,0,0,,2.0,0,28.52,0,7.26,99750.0,0.25455820476858343,medium,youth,mid,2.0
5008965,F,Y,Y,0,344400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9439,-1588,1,0,0,0,,2.0,0,25.84,0,4.35,172200.0,0.168343653250774,high,youth,mid,3.0
5008966,F,Y,Y,0,340400.0,Working,Secondary / secondary special,Widow,House / apartment,-15565,365243,1,0,0,0,,1.0,0,42.61,1,0.0,340400.0,0.0,high,adult,entry,3.0
5008967,F,N,Y,0,423300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17911,-9555,1,0,1,0,,2.0,0,49.04,0,26.16,211650.0,0.533442088091354,high,adult,senior,2.0
5008968,M,Y,N,0,130100.0,Commercial associate,Higher education,Separated,House / apartment,-22284,-14330,1,0,0,0,Laborers,1.0,0,61.01,0,39.23,130100.0,0.6430093427306999,medium,senior,senior,1.0
5008969,F,N,Y,0,298300.0,State servant,Secondary / secondary special,Married,House / apartment,-25527,-2936,1,0,0,0,Laborers,2.0,0,69.89,0,8.04,149150.0,0.11503791672628415,high,senior,mid,2.0
5008970,M,Y,Y,0,169700.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21445,365243,1,0,1,1,,2.0,0,58.71,1,0.0,84850.0,0.0,medium,senior,entry,3.0
5008971,M,Y,Y,0,132600.0,Working,Secondary / secondary special,Married,House / apartment,-11347,-2996,1,0,0,1,Laborers,2.0,0,31.07,0,8.2,66300.0,0.2639201802381718,medium,youth,mid,2.0
5008972,M,Y,Y,0,197000.0,Working,Secondary / secondary special,Civil marriage,With parents,-20965,-12270,1,0,0,0,,2.0,0,57.4,0,33.59,98500.0,0.5851916376306621,medium,senior,senior,3.0
5008973,F,N,Y,1,416600.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17115,-7750,1,0,0,0,,3.0,0,46.86,0,21.22,138866.66666666666,0.4528382415706359,high,adult,senior,2.0
5008974,F,N,Y,0,202700.0,Commercial associate,Higher education,Widow,House / apartment,-15538,-6915,1,0,1,0,Sales staff,1.0,1,42.54,0,18.93,202700.0,0.4449929478138223,medium,adult,senior,2.0
5008975,M,N,Y,0,534000.0,Working,Secondary / secondary special,Married,House / apartment,-24394,-1427,1,0,0,0,,2.0,0,66.79,0,3.91,267000.0,0.05854169785896092,high,senior,mid,2.0
5008976,F,Y,Y,1,321200.0,Working,Secondary / secondary special,Married,House / apartment,-20127,-12738,1,1,1,0,Managers,3.0,0,55.1,0,34.87,107066.66666666667,0.6328493647912885,high,senior,senior,3.0
5008977,M,Y,Y,0,200500.0,Commercial associate,Higher education,Married,House / apartment,-19754,-6224,1,1,0,1,Laborers,2.0,0,54.08,0,17.04,100250.0,0.3150887573964497,medium,adult,senior,3.0
5008978,F,N,Y,2,436000.0,Pensioner,Higher education,Married,House / apartment,-7520,365243,1,1,1,0,,4.0,0,20.59,1,0.0,109000.0,0.0,high,youth,entry,2.0
5008979,M,N,Y,1,305000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23103,365243,1,0,0,0,,3.0,0,63.25,1,0.0,101666.66666666667,0.0,high,senior,entry,2.0
5008980,F,N,N,0,153200.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-21793,-1313,1,1,0,0,,2.0,0,59.67,0,3.59,76600.0,0.06016423663482487,medium,senior,mid,1.0
5008981,F,Y,Y,0,618400.0,Working,Secondary / secondary special,Married,House / apartment,-12764,-1774,1,0,0,1,Sales staff,2.0,0,34.95,0,4.86,309200.0,0.1390557939914163,high,youth,mid,3.0
5008982,F,N,Y,0,278000.0,Working,Secondary / secondary special,Married,House / apartment,-12640,-5304,1,1,1,0,Laborers,2.0,0,34.61,0,14.52,139000.0,0.41953192718867377,high,youth,senior,2.0
5008983,M,N,N,0,246400.0,Working,Secondary / secondary special,Married,House / apartment,-8282,-1113,1,0,0,1,,2.0,1,22.67,0,3.05,123200.0,0.1345390383767093,medium,youth,mid,1.0
5008984,M,Y,Y,0,159200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8234,-1444,1,0,0,0,Drivers,2.0,0,22.54,0,3.95,79600.0,0.17524401064773737,medium,youth,mid,3.0
5008985,M,N,Y,0,440300.0,Pensioner,Higher education,Married,House / apartment,-19515,365243,1,0,1,0,,2.0,0,53.43,1,0.0,220150.0,0.0,high,adult,entry,2.0
5008986,F,Y,Y,1,316200.0,Working,Higher education,Married,House / apartment,-10706,-374,1,1,0,0,Core staff,3.0,0,29.31,0,1.02,105400.0,0.03480040941658137,high,youth,entry,3.0
5008987,F,N,Y,0,334400.0,Working,Secondary / secondary special,Single / not married,House / apartment,-24171,-14557,1,0,1,0,,1.0,0,66.18,0,39.85,334400.0,0.6021456633423995,high,senior,senior,2.0
5008988,M,N,Y,0,189400.0,Working,Secondary / secondary special,Married,House / apartment,-22689,-14589,1,1,0,0,HR staff,2.0,0,62.12,0,39.94,94700.0,0.6429491307147457,medium,senior,senior,2.0
5008989,F,N,Y,0,370500.0,State servant,Higher education,Single / not married,House / apartment,-13677,-6940,1,0,0,0,Laborers,1.0,0,37.45,0,19.0,370500.0,0.507343124165554,high,adult,senior,2.0
5008990,F,N,N,0,385100.0,Working,Secondary / secondary special,Married,House / apartment,-14246,-385,1,0,1,0,,2.0,0,39.0,0,1.05,192550.0,0.026923076923076925,high,adult,entry,1.0
5008991,F,Y,N,0,174700.0,Working,Secondary / secondary special,Married,House / apartment,-13282,-740,1,0,0,0,Accountants,2.0,0,36.36,0,2.03,87350.0,0.05583058305830583,medium,adult,entry,2.0
5008992,F,N,Y,0,120200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8992,-2177,1,0,1,0,Laborers,2.0,0,24.62,0,5.96,60100.0,0.24207961007311127,medium,youth,mid,1.0
5008993,M,Y,Y,0,326500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-7879,-792,1,0,0,0,Sales staff,1.0,0,21.57,0,2.17,326500.0,0.10060268891979601,high,youth,entry,3.0
5008994,M,Y,Y,2,111200.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15562,365243,1,1,0,0,,3.0,1,42.61,1,0.0,37066.666666666664,0.0,medium,adult,entry,2.0
5008995,F,N,Y,0,263400.0,Working,Lower secondary,Married,House / apartment,-24527,-17845,1,1,0,0,Sales staff,2.0,0,67.15,0,48.86,131700.0,0.7276247207743857,high,senior,senior,2.0
5008996,F,N,Y,0,195200.0,Working,Secondary / secondary special,Married,House / apartment,-24056,-16214,1,0,0,0,,2.0,0,65.86,0,44.39,97600.0,0.6740054661402977,medium,senior,senior,2.0
5008997,F,N,N,0,449000.0,Working,Secondary / secondary special,Married,House / apartment,-22095,-4493,1,1,0,0,Managers,2.0,0,60.49,0,12.3,224500.0,0.20333939494131262,high,senior,senior,1.0
5008998,M,Y,Y,0,200600.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18785,365243,1,0,0,0,,2.0,1,51.43,1,0.0,100300.0,0.0,medium,adult,entry,3.0
5008999,M,N,N,0,424700.0,Pensioner,Higher education,Single / not married,House / apartment,-22942,365243,1,0,0,0,,1.0,0,62.81,1,0.0,424700.0,0.0,high,senior,entry,1.0
5009000,F,N,N,1,188800.0,Pensioner,Higher education,Married,With parents,-16711,365243,1,0,1,1,,3.0,0,45.75,1,0.0,62933.333333333336,0.0,medium,adult,entry,1.0
5009001,F,Y,N,2,402500.0,Working,Secondary / secondary special,Married,House / apartment,-10595,365243,1,0,0,0,,4.0,1,29.01,1,0.0,100625.0,0.0,high,youth,entry,2.0
5009002,F,Y,Y,0,683900.0,Pensioner,Higher education,Single / not married,House / apartment,-19800,365243,1,0,1,0,,1.0,0,54.21,1,0.0,683900.0,0.0,high,adult,entry,3.0
5009003,F,Y,Y,0,143100.0,Working,Secondary / secondary special,Married,House / apartment,-24118,-15112,1,0,1,0,,2.0,1,66.03,0,41.37,71550.0,0.6265333939118582,medium,senior,senior,2.0
5009004,F,Y,Y,0,282500.0,Working,Secondary / secondary special,Married,House / apartment,-7663,-657,1,0,1,1,Laborers,2.0,0,20.98,0,1.8,141250.0,0.08579599618684461,high,youth,entry,3.0
5009005,M,N,Y,0,965000.0,Working,Secondary / secondary special,Married,House / apartment,-11897,-573,1,0,0,0,Sales staff,2.0,0,32.57,0,1.57,482500.0,0.048203868590727665,high,youth,entry,2.0
5009006,M,N,Y,0,252400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12153,-2351,1,0,1,0,,2.0,0,33.27,0,6.44,126200.0,0.1935677787796814,high,youth,mid,2.0
5009007,F,N,Y,0,251800.0,Working,Secondary / secondary special,Widow,House / apartment,-9114,-2300,1,0,0,0,Medicine staff,1.0,0,24.95,0,6.3,251800.0,0.25250501002004005,high,youth,mid,2.0
5009008,F,N,Y,0,362100.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-11423,365243,1,0,0,0,,1.0,0,31.27,1,0.0,362100.0,0.0,high,youth,entry,2.0
5009009,M,Y,Y,0,249200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14317,-4390,1,0,1,0,Core staff,2.0,1,39.2,0,12.02,124600.0,0.30663265306122445,medium,adult,senior,3.0
5009010,M,N,N,1,104000.0,Working,Secondary / secondary special,Married,House / apartment,-24469,-13157,1,0,0,1,High skill tech staff,3.0,0,66.99,0,36.02,34666.666666666664,0.5376921928646068,medium,senior,senior,0.0
5009011,F,N,Y,1,430000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-23016,-10282,1,0,0,0,,2.0,0,63.01,0,28.15,215000.0,0.4467544834153309,high,senior,senior,2.0
5009012,M,N,Y,0,89700.0,Working,Secondary / secondary special,Married,House / apartment,-24581,-14843,1,0,0,0,Core staff,2.0,0,67.3,0,40.64,44850.0,0.6038632986627044,low,senior,senior,1.0
5009013,M,Y,Y,0,198200.0,Working,Secondary / secondary special,Married,With parents,-9507,-2800,1,1,0,0,Laborers,2.0,0,26.03,0,7.67,99100.0,0.2946600076834422,medium,youth,mid,3.0
5009014,F,N,N,2,446500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-7817,-660,1,0,0,0,Laborers,4.0,0,21.4,0,1.81,111625.0,0.08457943925233646,high,youth,entry,1.0
5009015,F,Y,Y,0,204300.0,Pensioner,Higher education,Married,House / apartment,-9312,365243,1,0,1,0,,2.0,0,25.49,1,0.0,102150.0,0.0,medium,youth,entry,3.0
5009016,F,Y,Y,1,172600.0,Working,Higher education,Married,With parents,-24002,-5280,1,0,0,0,Core staff,3.0,0,65.71,0,14.46,57533.333333333336,0.22005782985846906,medium,senior,senior,3.0
5009017,M,N,Y,0,378900.0,Pensioner,Secondary / secondary special,Married,House / apartment,-10181,365243,1,0,0,0,,2.0,0,27.87,1,0.0,189450.0,0.0,high,youth,entry,2.0
5009018,F,Y,N,0,159500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17763,365243,1,0,0,0,,2.0,0,48.63,1,0.0,79750.0,0.0,medium,adult,entry,2.0
5009019,M,N,N,0,132500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11461,-3651,1,0,0,0,Cooking staff,2.0,0,31.38,0,10.0,66250.0,0.3186743148502231,medium,youth,mid,0.0
5009020,M,N,Y,1,280000.0,Working,Higher education,Separated,With parents,-7682,365243,1,0,0,1,,2.0,0,21.03,1,0.0,140000.0,0.0,high,youth,entry,2.0
5009021,F,N,Y,0,222800.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8850,-1267,1,0,0,0,Low-skill Laborers,1.0,0,24.23,0,3.47,222800.0,0.1432108955839868,medium,youth,mid,2.0
5009022,F,Y,Y,0,131100.0,Working,Higher education,Married,House / apartment,-20268,-1075,1,0,0,0,High skill tech staff,2.0,0,55.49,0,2.94,65550.0,0.05298251937285997,medium,senior,entry,2.0
5009023,F,Y,Y,0,335700.0,Pensioner,Secondary / secondary special,Married,House / apartment,-10635,365243,1,0,0,0,,2.0,0,29.12,1,0.0,167850.0,0.0,high,youth,entry,3.0
5009024,F,Y,Y,1,308000.0,Pensioner,Higher education,Single / not married,House / apartment,-11490,365243,1,0,0,1,,2.0,0,31.46,1,0.0,154000.0,0.0,high,youth,entry,3.0
5009025,F,N,N,2,203900.0,Working,Secondary / secondary special,Separated,House / apartment,-14195,-4860,1,0,0,1,Drivers,3.0,0,38.86,0,13.31,67966.66666666667,0.3425115800308801,medium,adult,senior,1.0
5009026,M,Y,N,3,211000.0,State servant,Incomplete higher,Married,House / apartment,-19308,-4541,1,1,1,0,Core staff,5.0,1,52.86,0,12.43,42200.0,0.23514945138100643,medium,adult,senior,2.0
5009027,F,Y,Y,2,308900.0,Working,Secondary / secondary special,Married,House / apartment,-15877,-2050,1,0,0,1,Laborers,4.0,0,43.47,0,5.61,77225.0,0.1290545203588682,high,adult,mid,3.0
5009028,M,Y,Y,0,442700.0,Pensioner,Higher education,Married,House / apartment,-24556,365243,1,1,0,0,,2.0,0,67.23,1,0.0,221350.0,0.0,high,senior,entry,3.0
5009029,M,Y,Y,0,211900.0,Working,Secondary / secondary special,Married,House / apartment,-15234,-1599,1,0,1,0,Sales staff,2.0,0,41.71,0,4.38,105950.0,0.10501078877966914,medium,adult,mid,3.0
5009030,F,N,N,0,338700.0,Pensioner,Secondary / secondary special,Married,House / apartment,-10942,365243,1,0,0,0,,2.0,0,29.96,1,0.0,169350.0,0.0,high,youth,entry,1.0
5009031,F,N,N,0,323900.0,Working,Higher education,Separated,House / apartment,-17096,-32,1,0,1,1,Cooking staff,1.0,0,46.81,0,0.09,323900.0,0.001922666096987823,high,adult,entry,1.0
5009032,F,Y,Y,1,378900.0,Commercial associate,Higher education,Married,House / apartment,-15539,-1139,1,1,0,0,,3.0,0,42.54,0,3.12,126300.0,0.07334273624823696,high,adult,mid,3.0
5009033,F,N,Y,1,249000.0,Working,Secondary / secondary special,Married,House / apartment,-21680,-5041,1,0,0,0,Cleaning staff,3.0,0,59.36,0,13.8,83000.0,0.23247978436657685,medium,senior,senior,2.0
5009034,F,N,Y,0,154700.0,Working,Secondary / secondary special,Separated,Municipal apartment,-24383,-1976,1,0,0,0,Accountants,1.0,0,66.76,0,5.41,154700.0,0.0810365488316357,medium,senior,mid,2.0
5009035,F,N,Y,0,193700.0,Working,Higher education,Married,House / apartment,-22578,-14583,1,0,0,0,,2.0,0,61.82,0,39.93,96850.0,0.6459074733096085,medium,senior,senior,2.0
5009036,F,N,N,2,289800.0,Pensioner,Higher education,Civil marriage,House / apartment,-14410,365243,1,0,0,0,,4.0,0,39.45,1,0.0,72450.0,0.0,high,adult,entry,1.0
5009037,F,N,Y,0,606000.0,Working,Secondary / secondary special,Married,House / apartment,-11252,-1179,1,0,0,0,,2.0,0,30.81,0,3.23,303000.0,0.10483609217786434,high,youth,mid,2.0
5009038,M,N,N,0,191700.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-24006,-11607,1,0,0,0,,1.0,0,65.72,0,31.78,191700.0,0.4835666463785758,medium,senior,senior,1.0
5009039,F,Y,Y,0,365100.0,Pensioner,Higher education,Married,House / apartment,-14353,365243,1,0,0,0,,2.0,0,39.3,1,0.0,182550.0,0.0,high,adult,entry,3.0
5009040,M,N,N,0,207200.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21371,365243,1,1,0,0,,1.0,0,58.51,1,0.0,207200.0,0.0,medium,senior,entry,1.0
5009041,M,N,Y,0,258000.0,Working,Higher education,Married,House / apartment,-25376,-9977,1,0,1,0,Drivers,2.0,0,69.48,0,27.32,129000.0,0.39320667818077143,high,senior,senior,2.0
5009042,F,Y,N,0,520800.0,Pensioner,Higher education,Married,House / apartment,-17851,365243,1,1,1,0,,2.0,0,48.87,1,0.0,260400.0,0.0,high,adult,entry,2.0
5009043,M,Y,Y,0,357800.0,Working,Higher education,Married,House / apartment,-16069,-4929,1,0,0,0,Low-skill Laborers,2.0,0,43.99,0,13.49,178900.0,0.3066606046828825,high,adult,senior,3.0
