ID,MONTHS_BALANCE,STATUS
5008851,-20,0
5008851,-19,0
5008851,-18,0
5008851,-17,X
5008851,-16,C
5008851,-15,0
5008851,-14,0
5008851,-13,X
5008851,-12,0
5008851,-11,C
5008851,-10,0
5008851,-9,X
5008851,-8,C
5008851,-7,C
5008851,-6,0
5008851,-5,C
5008851,-4,0
5008851,-3,0
5008851,-2,C
5008851,-1,0
5008851,0,0
5008852,-11,C
5008852,-10,C
5008852,-9,C
5008852,-8,C
5008852,-7,0
5008852,-6,C
5008852,-5,0
5008852,-4,0
5008852,-3,C
5008852,-2,C
5008852,-1,0
5008852,0,C
5008853,-55,1
5008853,-54,0
5008853,-53,0
5008853,-52,0
5008853,-51,3
5008853,-50,2
5008853,-49,1
5008853,-48,0
5008853,-47,C
5008853,-46,0
5008853,-45,1
5008853,-44,0
5008853,-43,1
5008853,-42,C
5008853,-41,C
5008853,-40,0
5008853,-39,0
5008853,-38,0
5008853,-37,0
5008853,-36,1
5008853,-35,0
5008853,-34,C
5008853,-33,0
5008853,-32,0
5008853,-31,4
5008853,-30,2
5008853,-29,C
5008853,-28,C
5008853,-27,0
5008853,-26,0
5008853,-25,C
5008853,-24,0
5008853,-23,C
5008853,-22,0
5008853,-21,1
5008853,-20,0
5008853,-19,0
5008853,-18,3
5008853,-17,C
5008853,-16,0
5008853,-15,C
5008853,-14,C
5008853,-13,0
5008853,-12,C
5008853,-11,0
5008853,-10,C
5008853,-9,0
5008853,-8,0
5008853,-7,C
5008853,-6,1
5008853,-5,0
5008853,-4,0
5008853,-3,0
5008853,-2,C
5008853,-1,0
5008853,0,0
5008854,-56,C
5008854,-55,C
5008854,-54,C
5008854,-53,X
5008854,-52,C
5008854,-51,0
5008854,-50,C
5008854,-49,0
5008854,-48,0
5008854,-47,0
5008854,-46,0
5008854,-45,0
5008854,-44,C
5008854,-43,C
5008854,-42,C
5008854,-41,C
5008854,-40,0
5008854,-39,0
5008854,-38,C
5008854,-37,0
5008854,-36,C
5008854,-35,0
5008854,-34,C
5008854,-33,C
5008854,-32,C
5008854,-31,0
5008854,-30,C
5008854,-29,0
5008854,-28,C
5008854,-27,C
5008854,-26,C
5008854,-25,0
5008854,-24,C
5008854,-23,C
5008854,-22,X
5008854,-21,0
5008854,-20,C
5008854,-19,C
5008854,-18,0
5008854,-17,0
5008854,-16,0
5008854,-15,0
5008854,-14,C
5008854,-13,X
5008854,-12,C
5008854,-11,1
5008854,-10,C
5008854,-9,C
5008854,-8,C
5008854,-7,0
5008854,-6,C
5008854,-5,C
5008854,-4,C
5008854,-3,C
5008854,-2,0
5008854,-1,0
5008854,0,C
5008855,-53,0
5008855,-52,C
5008855,-51,0
5008855,-50,0
5008855,-49,0
5008855,-48,0
5008855,-47,0
5008855,-46,0
5008855,-45,C
5008855,-44,X
5008855,-43,C
5008855,-42,C
5008855,-41,0
5008855,-40,C
5008855,-39,X
5008855,-38,0
5008855,-37,C
5008855,-36,C
5008855,-35,0
5008855,-34,0
5008855,-33,C
5008855,-32,0
5008855,-31,C
5008855,-30,C
5008855,-29,C
5008855,-28,0
5008855,-27,1
5008855,-26,0
5008855,-25,1
5008855,-24,X
5008855,-23,0
5008855,-22,0
5008855,-21,X
5008855,-20,C
5008855,-19,0
5008855,-18,C
5008855,-17,C
5008855,-16,0
5008855,-15,C
5008855,-14,0
5008855,-13,0
5008855,-12,0
5008855,-11,C
5008855,-10,C
5008855,-9,0
5008855,-8,0
5008855,-7,0
5008855,-6,0
5008855,-5,C
5008855,-4,1
5008855,-3,0
5008855,-2,0
5008855,-1,C
5008855,0,0
5008856,-12,C
5008856,-11,C
5008856,-10,C
5008856,-9,C
5008856,-8,C
5008856,-7,X
5008856,-6,0
5008856,-5,C
5008856,-4,X
5008856,-3,C
5008856,-2,0
5008856,-1,C
5008856,0,0
5008857,-16,C
5008857,-15,C
5008857,-14,1
5008857,-13,0
5008857,-12,C
5008857,-11,0
5008857,-10,0
5008857,-9,C
5008857,-8,C
5008857,-7,C
5008857,-6,C
5008857,-5,0
5008857,-4,C
5008857,-3,X
5008857,-2,0
5008857,-1,0
5008857,0,0
5008858,-26,C
5008858,-25,X
5008858,-24,C
5008858,-23,0
5008858,-22,X
5008858,-21,C
5008858,-20,C
5008858,-19,0
5008858,-18,0
5008858,-17,0
5008858,-16,1
5008858,-15,C
5008858,-14,C
5008858,-13,X
5008858,-12,0
5008858,-11,C
5008858,-10,0
5008858,-9,C
5008858,-8,C
5008858,-7,0
5008858,-6,X
5008858,-5,0
5008858,-4,X
5008858,-3,0
5008858,-2,C
5008858,-1,0
5008858,0,X
5008859,-52,0
5008859,-51,0
5008859,-50,C
5008859,-49,X
5008859,-48,X
5008859,-47,0
5008859,-46,0
5008859,-45,1
5008859,-44,0
5008859,-43,C
5008859,-42,C
5008859,-41,C
5008859,-40,X
5008859,-39,C
5008859,-38,X
5008859,-37,0
5008859,-36,C
5008859,-35,X
5008859,-34,C
5008859,-33,C
5008859,-32,X
5008859,-31,C
5008859,-30,0
5008859,-29,C
5008859,-28,0
5008859,-27,0
5008859,-26,C
5008859,-25,C
5008859,-24,C
5008859,-23,1
5008859,-22,C
5008859,-21,X
5008859,-20,0
5008859,-19,C
5008859,-18,0
5008859,-17,C
5008859,-16,C
5008859,-15,C
5008859,-14,C
5008859,-13,C
5008859,-12,0
5008859,-11,C
5008859,-10,1
5008859,-9,C
5008859,-8,C
5008859,-7,C
5008859,-6,C
5008859,-5,C
5008859,-4,0
5008859,-3,0
5008859,-2,C
5008859,-1,0
5008859,0,0
5008860,-40,0
5008860,-39,X
5008860,-38,C
5008860,-37,0
5008860,-36,C
5008860,-35,0
5008860,-34,X
5008860,-33,0
5008860,-32,C
5008860,-31,C
5008860,-30,C
5008860,-29,0
5008860,-28,C
5008860,-27,C
5008860,-26,C
5008860,-25,0
5008860,-24,X
5008860,-23,C
5008860,-22,X
5008860,-21,C
5008860,-20,C
5008860,-19,X
5008860,-18,C
5008860,-17,C
5008860,-16,C
5008860,-15,X
5008860,-14,0
5008860,-13,0
5008860,-12,C
5008860,-11,0
5008860,-10,C
5008860,-9,X
5008860,-8,0
5008860,-7,X
5008860,-6,C
5008860,-5,0
5008860,-4,C
5008860,-3,C
5008860,-2,0
5008860,-1,0
5008860,0,C
5008861,-16,0
5008861,-15,X
5008861,-14,0
5008861,-13,C
5008861,-12,0
5008861,-11,0
5008861,-10,C
5008861,-9,0
5008861,-8,C
5008861,-7,0
5008861,-6,0
5008861,-5,0
5008861,-4,0
5008861,-3,C
5008861,-2,C
5008861,-1,0
5008861,0,C
5008862,-53,C
5008862,-52,C
5008862,-51,0
5008862,-50,0
5008862,-49,C
5008862,-48,C
5008862,-47,0
5008862,-46,C
5008862,-45,1
5008862,-44,0
5008862,-43,C
5008862,-42,0
5008862,-41,0
5008862,-40,0
5008862,-39,1
5008862,-38,C
5008862,-37,0
5008862,-36,0
5008862,-35,X
5008862,-34,C
5008862,-33,0
5008862,-32,C
5008862,-31,C
5008862,-30,C
5008862,-29,C
5008862,-28,0
5008862,-27,0
5008862,-26,C
5008862,-25,C
5008862,-24,1
5008862,-23,C
5008862,-22,0
5008862,-21,C
5008862,-20,X
5008862,-19,0
5008862,-18,1
5008862,-17,C
5008862,-16,0
5008862,-15,X
5008862,-14,X
5008862,-13,C
5008862,-12,0
5008862,-11,C
5008862,-10,C
5008862,-9,0
5008862,-8,1
5008862,-7,C
5008862,-6,X
5008862,-5,C
5008862,-4,C
5008862,-3,0
5008862,-2,0
5008862,-1,C
5008862,0,X
5008863,-13,X
5008863,-12,C
5008863,-11,X
5008863,-10,C
5008863,-9,0
5008863,-8,X
5008863,-7,1
5008863,-6,0
5008863,-5,C
5008863,-4,C
5008863,-3,0
5008863,-2,X
5008863,-1,0
5008863,0,X
5008864,-15,0
5008864,-14,0
5008864,-13,C
5008864,-12,C
5008864,-11,C
5008864,-10,C
5008864,-9,C
5008864,-8,0
5008864,-7,0
5008864,-6,0
5008864,-5,C
5008864,-4,C
5008864,-3,0
5008864,-2,X
5008864,-1,C
5008864,0,C
5008865,-13,2
5008865,-12,0
5008865,-11,C
5008865,-10,C
5008865,-9,X
5008865,-8,C
5008865,-7,0
5008865,-6,0
5008865,-5,1
5008865,-4,0
5008865,-3,X
5008865,-2,C
5008865,-1,C
5008865,0,2
5008866,-18,C
5008866,-17,C
5008866,-16,C
5008866,-15,C
5008866,-14,C
5008866,-13,0
5008866,-12,0
5008866,-11,C
5008866,-10,0
5008866,-9,0
5008866,-8,C
5008866,-7,C
5008866,-6,C
5008866,-5,1
5008866,-4,0
5008866,-3,C
5008866,-2,0
5008866,-1,C
5008866,0,0
5008867,-43,C
5008867,-42,C
5008867,-41,C
5008867,-40,0
5008867,-39,C
5008867,-38,C
5008867,-37,C
5008867,-36,C
5008867,-35,0
5008867,-34,0
5008867,-33,C
5008867,-32,C
5008867,-31,0
5008867,-30,0
5008867,-29,X
5008867,-28,C
5008867,-27,0
5008867,-26,C
5008867,-25,C
5008867,-24,X
5008867,-23,C
5008867,-22,0
5008867,-21,0
5008867,-20,C
5008867,-19,0
5008867,-18,C
5008867,-17,0
5008867,-16,0
5008867,-15,0
5008867,-14,C
5008867,-13,0
5008867,-12,C
5008867,-11,0
5008867,-10,0
5008867,-9,0
5008867,-8,X
5008867,-7,0
5008867,-6,C
5008867,-5,0
5008867,-4,0
5008867,-3,C
5008867,-2,C
5008867,-1,C
5008867,0,C
5008868,-44,0
5008868,-43,0
5008868,-42,0
5008868,-41,C
5008868,-40,0
5008868,-39,C
5008868,-38,0
5008868,-37,C
5008868,-36,0
5008868,-35,C
5008868,-34,0
5008868,-33,C
5008868,-32,0
5008868,-31,C
5008868,-30,0
5008868,-29,C
5008868,-28,C
5008868,-27,0
5008868,-26,C
5008868,-25,C
5008868,-24,0
5008868,-23,0
5008868,-22,C
5008868,-21,X
5008868,-20,0
5008868,-19,C
5008868,-18,C
5008868,-17,1
5008868,-16,C
5008868,-15,0
5008868,-14,C
5008868,-13,C
5008868,-12,C
5008868,-11,C
5008868,-10,C
5008868,-9,C
5008868,-8,0
5008868,-7,C
5008868,-6,0
5008868,-5,0
5008868,-4,C
5008868,-3,0
5008868,-2,X
5008868,-1,0
5008868,0,C
5008869,-36,0
5008869,-35,0
5008869,-34,X
5008869,-33,0
5008869,-32,C
5008869,-31,C
5008869,-30,0
5008869,-29,0
5008869,-28,0
5008869,-27,C
5008869,-26,C
5008869,-25,C
5008869,-24,X
5008869,-23,C
5008869,-22,C
5008869,-21,0
5008869,-20,C
5008869,-19,C
5008869,-18,0
5008869,-17,0
5008869,-16,C
5008869,-15,C
5008869,-14,X
5008869,-13,C
5008869,-12,C
5008869,-11,1
5008869,-10,0
5008869,-9,0
5008869,-8,C
5008869,-7,C
5008869,-6,0
5008869,-5,0
5008869,-4,0
5008869,-3,C
5008869,-2,X
5008869,-1,C
5008869,0,0
5008870,-8,0
5008870,-7,0
5008870,-6,X
5008870,-5,0
5008870,-4,C
5008870,-3,C
5008870,-2,X
5008870,-1,0
5008870,0,0
5008871,-16,0
5008871,-15,0
5008871,-14,C
5008871,-13,0
5008871,-12,C
5008871,-11,X
5008871,-10,0
5008871,-9,0
5008871,-8,0
5008871,-7,C
5008871,-6,0
5008871,-5,0
5008871,-4,C
5008871,-3,C
5008871,-2,C
5008871,-1,C
5008871,0,0
5008872,-30,0
5008872,-29,5
5008872,-28,1
5008872,-27,X
5008872,-26,0
5008872,-25,0
5008872,-24,0
5008872,-23,1
5008872,-22,C
5008872,-21,C
5008872,-20,0
5008872,-19,4
5008872,-18,C
5008872,-17,0
5008872,-16,0
5008872,-15,C
5008872,-14,X
5008872,-13,C
5008872,-12,1
5008872,-11,0
5008872,-10,0
5008872,-9,0
5008872,-8,0
5008872,-7,C
5008872,-6,X
5008872,-5,0
5008872,-4,C
5008872,-3,3
5008872,-2,0
5008872,-1,0
5008872,0,C
5008873,-9,0
5008873,-8,0
5008873,-7,C
5008873,-6,C
5008873,-5,C
5008873,-4,0
5008873,-3,C
5008873,-2,0
5008873,-1,C
5008873,0,0
5008874,-26,C
5008874,-25,C
5008874,-24,0
5008874,-23,0
5008874,-22,0
5008874,-21,C
5008874,-20,0
5008874,-19,C
5008874,-18,0
5008874,-17,0
5008874,-16,0
5008874,-15,C
5008874,-14,0
5008874,-13,0
5008874,-12,X
5008874,-11,1
5008874,-10,C
5008874,-9,1
5008874,-8,0
5008874,-7,0
5008874,-6,C
5008874,-5,C
5008874,-4,0
5008874,-3,0
5008874,-2,0
5008874,-1,C
5008874,0,0
5008875,-38,0
5008875,-37,0
5008875,-36,1
5008875,-35,C
5008875,-34,C
5008875,-33,X
5008875,-32,C
5008875,-31,0
5008875,-30,C
5008875,-29,1
5008875,-28,C
5008875,-27,C
5008875,-26,C
5008875,-25,C
5008875,-24,X
5008875,-23,0
5008875,-22,C
5008875,-21,C
5008875,-20,C
5008875,-19,0
5008875,-18,C
5008875,-17,X
5008875,-16,X
5008875,-15,0
5008875,-14,0
5008875,-13,1
5008875,-12,0
5008875,-11,0
5008875,-10,1
5008875,-9,0
5008875,-8,C
5008875,-7,0
5008875,-6,0
5008875,-5,0
5008875,-4,C
5008875,-3,C
5008875,-2,C
5008875,-1,0
5008875,0,C
5008876,-41,C
5008876,-40,0
5008876,-39,0
5008876,-38,0
5008876,-37,0
5008876,-36,0
5008876,-35,C
5008876,-34,C
5008876,-33,0
5008876,-32,C
5008876,-31,X
5008876,-30,1
5008876,-29,C
5008876,-28,X
5008876,-27,0
5008876,-26,C
5008876,-25,C
5008876,-24,C
5008876,-23,C
5008876,-22,X
5008876,-21,0
5008876,-20,0
5008876,-19,X
5008876,-18,C
5008876,-17,0
5008876,-16,C
5008876,-15,0
5008876,-14,0
5008876,-13,C
5008876,-12,C
5008876,-11,0
5008876,-10,0
5008876,-9,0
5008876,-8,0
5008876,-7,0
5008876,-6,X
5008876,-5,0
5008876,-4,C
5008876,-3,0
5008876,-2,0
5008876,-1,C
5008876,0,C
5008877,-12,C
5008877,-11,0
5008877,-10,X
5008877,-9,0
5008877,-8,C
5008877,-7,0
5008877,-6,0
5008877,-5,C
5008877,-4,C
5008877,-3,C
5008877,-2,0
5008877,-1,0
5008877,0,C
5008878,-35,3
5008878,-34,0
5008878,-33,C
5008878,-32,X
5008878,-31,0
5008878,-30,0
5008878,-29,0
5008878,-28,C
5008878,-27,0
5008878,-26,C
5008878,-25,2
5008878,-24,0
5008878,-23,3
5008878,-22,0
5008878,-21,0
5008878,-20,1
5008878,-19,C
5008878,-18,0
5008878,-17,X
5008878,-16,1
5008878,-15,2
5008878,-14,0
5008878,-13,X
5008878,-12,0
5008878,-11,0
5008878,-10,0
5008878,-9,1
5008878,-8,0
5008878,-7,0
5008878,-6,C
5008878,-5,0
5008878,-4,2
5008878,-3,0
5008878,-2,3
5008878,-1,C
5008878,0,C
5008879,-35,X
5008879,-34,0
5008879,-33,0
5008879,-32,C
5008879,-31,C
5008879,-30,C
5008879,-29,0
5008879,-28,0
5008879,-27,C
5008879,-26,0
5008879,-25,C
5008879,-24,0
5008879,-23,0
5008879,-22,0
5008879,-21,0
5008879,-20,X
5008879,-19,C
5008879,-18,0
5008879,-17,0
5008879,-16,C
5008879,-15,0
5008879,-14,C
5008879,-13,C
5008879,-12,C
5008879,-11,0
5008879,-10,C
5008879,-9,1
5008879,-8,0
5008879,-7,C
5008879,-6,0
5008879,-5,0
5008879,-4,0
5008879,-3,C
5008879,-2,C
5008879,-1,C
5008879,0,C
5008880,-4,X
5008880,-3,C
5008880,-2,X
5008880,-1,0
5008880,0,X
5008881,-26,C
5008881,-25,C
5008881,-24,0
5008881,-23,0
5008881,-22,C
5008881,-21,0
5008881,-20,C
5008881,-19,C
5008881,-18,0
5008881,-17,0
5008881,-16,C
5008881,-15,0
5008881,-14,0
5008881,-13,0
5008881,-12,X
5008881,-11,0
5008881,-10,0
5008881,-9,C
5008881,-8,0
5008881,-7,X
5008881,-6,C
5008881,-5,C
5008881,-4,0
5008881,-3,C
5008881,-2,0
5008881,-1,C
5008881,0,0
5008882,-32,0
5008882,-31,C
5008882,-30,C
5008882,-29,C
5008882,-28,C
5008882,-27,X
5008882,-26,X
5008882,-25,0
5008882,-24,C
5008882,-23,C
5008882,-22,0
5008882,-21,0
5008882,-20,C
5008882,-19,0
5008882,-18,X
5008882,-17,C
5008882,-16,C
5008882,-15,C
5008882,-14,C
5008882,-13,C
5008882,-12,C
5008882,-11,0
5008882,-10,0
5008882,-9,C
5008882,-8,0
5008882,-7,X
5008882,-6,X
5008882,-5,0
5008882,-4,C
5008882,-3,C
5008882,-2,X
5008882,-1,0
5008882,0,0
5008883,-32,2
5008883,-31,0
5008883,-30,0
5008883,-29,1
5008883,-28,1
5008883,-27,0
5008883,-26,0
5008883,-25,0
5008883,-24,0
5008883,-23,0
5008883,-22,2
5008883,-21,X
5008883,-20,1
5008883,-19,0
5008883,-18,C
5008883,-17,C
5008883,-16,0
5008883,-15,0
5008883,-14,C
5008883,-13,0
5008883,-12,0
5008883,-11,5
5008883,-10,C
5008883,-9,1
5008883,-8,C
5008883,-7,C
5008883,-6,C
5008883,-5,C
5008883,-4,C
5008883,-3,C
5008883,-2,C
5008883,-1,1
5008883,0,0
5008884,-10,0
5008884,-9,C
5008884,-8,C
5008884,-7,0
5008884,-6,X
5008884,-5,0
5008884,-4,C
5008884,-3,C
5008884,-2,C
5008884,-1,C
5008884,0,X
5008885,-45,C
5008885,-44,C
5008885,-43,0
5008885,-42,X
5008885,-41,0
5008885,-40,0
5008885,-39,0
5008885,-38,0
5008885,-37,0
5008885,-36,X
5008885,-35,C
5008885,-34,0
5008885,-33,0
5008885,-32,0
5008885,-31,C
5008885,-30,0
5008885,-29,X
5008885,-28,0
5008885,-27,C
5008885,-26,C
5008885,-25,C
5008885,-24,0
5008885,-23,0
5008885,-22,C
5008885,-21,0
5008885,-20,0
5008885,-19,0
5008885,-18,0
5008885,-17,0
5008885,-16,0
5008885,-15,0
5008885,-14,0
5008885,-13,C
5008885,-12,X
5008885,-11,C
5008885,-10,0
5008885,-9,C
5008885,-8,C
5008885,-7,C
5008885,-6,C
5008885,-5,0
5008885,-4,1
5008885,-3,0
5008885,-2,C
5008885,-1,C
5008885,0,C
5008886,-27,0
5008886,-26,C
5008886,-25,C
5008886,-24,0
5008886,-23,C
5008886,-22,C
5008886,-21,C
5008886,-20,C
5008886,-19,1
5008886,-18,X
5008886,-17,C
5008886,-16,C
5008886,-15,C
5008886,-14,0
5008886,-13,C
5008886,-12,0
5008886,-11,0
5008886,-10,C
5008886,-9,0
5008886,-8,C
5008886,-7,C
5008886,-6,C
5008886,-5,C
5008886,-4,C
5008886,-3,X
5008886,-2,C
5008886,-1,0
5008886,0,0
5008887,-13,C
5008887,-12,0
5008887,-11,C
5008887,-10,C
5008887,-9,C
5008887,-8,X
5008887,-7,0
5008887,-6,C
5008887,-5,C
5008887,-4,0
5008887,-3,C
5008887,-2,0
5008887,-1,X
5008887,0,C
5008888,-40,C
5008888,-39,X
5008888,-38,0
5008888,-37,0
5008888,-36,X
5008888,-35,0
5008888,-34,C
5008888,-33,0
5008888,-32,1
5008888,-31,0
5008888,-30,0
5008888,-29,0
5008888,-28,C
5008888,-27,0
5008888,-26,0
5008888,-25,0
5008888,-24,0
5008888,-23,C
5008888,-22,C
5008888,-21,C
5008888,-20,C
5008888,-19,C
5008888,-18,0
5008888,-17,C
5008888,-16,0
5008888,-15,C
5008888,-14,0
5008888,-13,0
5008888,-12,0
5008888,-11,C
5008888,-10,C
5008888,-9,0
5008888,-8,C
5008888,-7,C
5008888,-6,C
5008888,-5,C
5008888,-4,0
5008888,-3,0
5008888,-2,C
5008888,-1,0
5008888,0,0
5008889,-47,0
5008889,-46,X
5008889,-45,C
5008889,-44,0
5008889,-43,C
5008889,-42,0
5008889,-41,0
5008889,-40,0
5008889,-39,0
5008889,-38,C
5008889,-37,X
5008889,-36,0
5008889,-35,0
5008889,-34,0
5008889,-33,C
5008889,-32,C
5008889,-31,0
5008889,-30,C
5008889,-29,0
5008889,-28,C
5008889,-27,0
5008889,-26,C
5008889,-25,C
5008889,-24,0
5008889,-23,0
5008889,-22,C
5008889,-21,C
5008889,-20,X
5008889,-19,0
5008889,-18,0
5008889,-17,C
5008889,-16,C
5008889,-15,C
5008889,-14,C
5008889,-13,C
5008889,-12,0
5008889,-11,C
5008889,-10,C
5008889,-9,X
5008889,-8,0
5008889,-7,0
5008889,-6,0
5008889,-5,C
5008889,-4,C
5008889,-3,C
5008889,-2,C
5008889,-1,0
5008889,0,0
5008890,-29,0
5008890,-28,C
5008890,-27,C
5008890,-26,C
5008890,-25,0
5008890,-24,C
5008890,-23,X
5008890,-22,0
5008890,-21,C
5008890,-20,C
5008890,-19,C
5008890,-18,C
5008890,-17,X
5008890,-16,0
5008890,-15,C
5008890,-14,0
5008890,-13,C
5008890,-12,C
5008890,-11,C
5008890,-10,0
5008890,-9,0
5008890,-8,C
5008890,-7,C
5008890,-6,0
5008890,-5,0
5008890,-4,0
5008890,-3,0
5008890,-2,0
5008890,-1,0
5008890,0,X
5008891,-42,X
5008891,-41,0
5008891,-40,C
5008891,-39,0
5008891,-38,0
5008891,-37,0
5008891,-36,X
5008891,-35,C
5008891,-34,C
5008891,-33,C
5008891,-32,0
5008891,-31,0
5008891,-30,1
5008891,-29,0
5008891,-28,0
5008891,-27,C
5008891,-26,C
5008891,-25,C
5008891,-24,0
5008891,-23,C
5008891,-22,C
5008891,-21,0
5008891,-20,C
5008891,-19,0
5008891,-18,0
5008891,-17,C
5008891,-16,1
5008891,-15,X
5008891,-14,C
5008891,-13,C
5008891,-12,1
5008891,-11,0
5008891,-10,C
5008891,-9,0
5008891,-8,0
5008891,-7,C
5008891,-6,0
5008891,-5,C
5008891,-4,C
5008891,-3,C
5008891,-2,0
5008891,-1,0
5008891,0,0
5008892,-28,0
5008892,-27,C
5008892,-26,C
5008892,-25,C
5008892,-24,C
5008892,-23,0
5008892,-22,C
5008892,-21,C
5008892,-20,C
5008892,-19,0
5008892,-18,C
5008892,-17,0
5008892,-16,0
5008892,-15,0
5008892,-14,0
5008892,-13,C
5008892,-12,X
5008892,-11,C
5008892,-10,C
5008892,-9,1
5008892,-8,0
5008892,-7,C
5008892,-6,0
5008892,-5,0
5008892,-4,C
5008892,-3,0
5008892,-2,C
5008892,-1,0
5008892,0,0
5008893,-58,0
5008893,-57,C
5008893,-56,C
5008893,-55,C
5008893,-54,C
5008893,-53,0
5008893,-52,C
5008893,-51,C
5008893,-50,1
5008893,-49,C
5008893,-48,0
5008893,-47,0
5008893,-46,C
5008893,-45,0
5008893,-44,C
5008893,-43,0
5008893,-42,0
5008893,-41,C
5008893,-40,C
5008893,-39,C
5008893,-38,0
5008893,-37,0
5008893,-36,C
5008893,-35,C
5008893,-34,C
5008893,-33,C
5008893,-32,C
5008893,-31,C
5008893,-30,C
5008893,-29,0
5008893,-28,C
5008893,-27,X
5008893,-26,C
5008893,-25,C
5008893,-24,C
5008893,-23,C
5008893,-22,X
5008893,-21,0
5008893,-20,C
5008893,-19,C
5008893,-18,0
5008893,-17,C
5008893,-16,0
5008893,-15,0
5008893,-14,0
5008893,-13,C
5008893,-12,C
5008893,-11,0
5008893,-10,C
5008893,-9,C
5008893,-8,C
5008893,-7,0
5008893,-6,0
5008893,-5,0
5008893,-4,0
5008893,-3,0
5008893,-2,0
5008893,-1,0
5008893,0,C
5008894,-44,1
5008894,-43,C
5008894,-42,X
5008894,-41,C
5008894,-40,0
5008894,-39,0
5008894,-38,X
5008894,-37,0
5008894,-36,0
5008894,-35,0
5008894,-34,1
5008894,-33,0
5008894,-32,C
5008894,-31,0
5008894,-30,0
5008894,-29,0
5008894,-28,0
5008894,-27,0
5008894,-26,X
5008894,-25,0
5008894,-24,C
5008894,-23,X
5008894,-22,C
5008894,-21,C
5008894,-20,C
5008894,-19,C
5008894,-18,C
5008894,-17,0
5008894,-16,0
5008894,-15,0
5008894,-14,0
5008894,-13,C
5008894,-12,0
5008894,-11,0
5008894,-10,0
5008894,-9,0
5008894,-8,0
5008894,-7,0
5008894,-6,0
5008894,-5,C
5008894,-4,1
5008894,-3,C
5008894,-2,C
5008894,-1,C
5008894,0,C
5008895,-51,C
5008895,-50,0
5008895,-49,X
5008895,-48,0
5008895,-47,C
5008895,-46,C
5008895,-45,C
5008895,-44,0
5008895,-43,X
5008895,-42,0
5008895,-41,C
5008895,-40,0
5008895,-39,0
5008895,-38,C
5008895,-37,0
5008895,-36,C
5008895,-35,0
5008895,-34,0
5008895,-33,C
5008895,-32,C
5008895,-31,0
5008895,-30,C
5008895,-29,C
5008895,-28,X
5008895,-27,0
5008895,-26,0
5008895,-25,C
5008895,-24,C
5008895,-23,0
5008895,-22,0
5008895,-21,0
5008895,-20,C
5008895,-19,0
5008895,-18,C
5008895,-17,C
5008895,-16,X
5008895,-15,1
5008895,-14,C
5008895,-13,0
5008895,-12,C
5008895,-11,C
5008895,-10,C
5008895,-9,0
5008895,-8,C
5008895,-7,C
5008895,-6,C
5008895,-5,0
5008895,-4,C
5008895,-3,C
5008895,-2,C
5008895,-1,C
5008895,0,0
5008896,-8,C
5008896,-7,C
5008896,-6,0
5008896,-5,C
5008896,-4,C
5008896,-3,C
5008896,-2,0
5008896,-1,C
5008896,0,C
5008897,-16,0
5008897,-15,0
5008897,-14,C
5008897,-13,C
5008897,-12,C
5008897,-11,0
5008897,-10,C
5008897,-9,C
5008897,-8,0
5008897,-7,C
5008897,-6,0
5008897,-5,C
5008897,-4,0
5008897,-3,C
5008897,-2,C
5008897,-1,0
5008897,0,C
5008898,-14,0
5008898,-13,C
5008898,-12,C
5008898,-11,1
5008898,-10,X
5008898,-9,0
5008898,-8,0
5008898,-7,C
5008898,-6,C
5008898,-5,0
5008898,-4,C
5008898,-3,0
5008898,-2,0
5008898,-1,C
5008898,0,0
5008899,-31,C
5008899,-30,0
5008899,-29,C
5008899,-28,C
5008899,-27,1
5008899,-26,0
5008899,-25,C
5008899,-24,0
5008899,-23,X
5008899,-22,0
5008899,-21,0
5008899,-20,C
5008899,-19,C
5008899,-18,C
5008899,-17,C
5008899,-16,0
5008899,-15,C
5008899,-14,C
5008899,-13,0
5008899,-12,C
5008899,-11,C
5008899,-10,C
5008899,-9,0
5008899,-8,0
5008899,-7,0
5008899,-6,0
5008899,-5,C
5008899,-4,X
5008899,-3,C
5008899,-2,0
5008899,-1,C
5008899,0,C
5008900,-53,C
5008900,-52,C
5008900,-51,X
5008900,-50,0
5008900,-49,C
5008900,-48,0
5008900,-47,0
5008900,-46,0
5008900,-45,C
5008900,-44,0
5008900,-43,0
5008900,-42,X
5008900,-41,X
5008900,-40,C
5008900,-39,X
5008900,-38,C
5008900,-37,0
5008900,-36,C
5008900,-35,C
5008900,-34,0
5008900,-33,X
5008900,-32,C
5008900,-31,C
5008900,-30,0
5008900,-29,C
5008900,-28,C
5008900,-27,X
5008900,-26,C
5008900,-25,C
5008900,-24,C
5008900,-23,C
5008900,-22,X
5008900,-21,0
5008900,-20,0
5008900,-19,0
5008900,-18,0
5008900,-17,X
5008900,-16,0
5008900,-15,C
5008900,-14,0
5008900,-13,0
5008900,-12,0
5008900,-11,C
5008900,-10,C
5008900,-9,0
5008900,-8,0
5008900,-7,X
5008900,-6,0
5008900,-5,C
5008900,-4,0
5008900,-3,C
5008900,-2,0
5008900,-1,X
5008900,0,C
5008901,-17,0
5008901,-16,0
5008901,-15,0
5008901,-14,0
5008901,-13,0
5008901,-12,X
5008901,-11,0
5008901,-10,1
5008901,-9,C
5008901,-8,0
5008901,-7,C
5008901,-6,0
5008901,-5,C
5008901,-4,0
5008901,-3,C
5008901,-2,C
